commit_date,language,classification,dep_count
2016-05-26 00:00:00+00:00,java,Undef Sec (OAS),0
2016-05-26 00:00:00+00:00,ruby,Both,0
2016-05-26 00:00:00+00:00,ruby,Only SecSchemes,0
2016-05-26 00:00:00+00:00,ruby,Only SecDef,118
2016-05-26 00:00:00+00:00,ruby,Undef Sec (OAS),0
2016-05-27 00:00:00+00:00,javascript,Both,0
2016-05-27 00:00:00+00:00,javascript,Only SecSchemes,0
2016-05-27 00:00:00+00:00,javascript,Only SecDef,0
2016-05-27 00:00:00+00:00,javascript,Undef Sec (OAS),0
2016-05-27 00:00:00+00:00,go,Both,0
2016-05-27 00:00:00+00:00,go,Only SecSchemes,0
2016-05-27 00:00:00+00:00,go,Only SecDef,0
2016-05-27 00:00:00+00:00,go,Undef Sec (OAS),0
2016-05-27 00:00:00+00:00,python,Both,0
2016-05-27 00:00:00+00:00,python,Only SecSchemes,0
2016-05-27 00:00:00+00:00,python,Only SecDef,0
2016-05-27 00:00:00+00:00,python,Undef Sec (OAS),0
2016-05-27 00:00:00+00:00,java,Both,0
2016-05-27 00:00:00+00:00,java,Only SecSchemes,0
2016-05-27 00:00:00+00:00,java,Only SecDef,0
2016-05-27 00:00:00+00:00,java,Undef Sec (OAS),0
2016-05-27 00:00:00+00:00,ruby,Both,0
2016-05-27 00:00:00+00:00,ruby,Only SecSchemes,0
2016-05-27 00:00:00+00:00,ruby,Only SecDef,118
2016-05-27 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-01-07 00:00:00+00:00,javascript,Both,0
2019-01-07 00:00:00+00:00,javascript,Only SecSchemes,0
2019-01-07 00:00:00+00:00,javascript,Only SecDef,0
2019-01-07 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-01-07 00:00:00+00:00,go,Both,0
2019-01-07 00:00:00+00:00,go,Only SecSchemes,0
2019-01-07 00:00:00+00:00,go,Only SecDef,0
2019-01-07 00:00:00+00:00,go,Undef Sec (OAS),0
2019-01-07 00:00:00+00:00,python,Both,0
2019-01-07 00:00:00+00:00,python,Only SecSchemes,0
2019-01-07 00:00:00+00:00,python,Only SecDef,0
2019-01-07 00:00:00+00:00,python,Undef Sec (OAS),0
2019-01-07 00:00:00+00:00,java,Both,0
2019-01-07 00:00:00+00:00,java,Only SecSchemes,0
2019-01-07 00:00:00+00:00,java,Only SecDef,0
2019-01-07 00:00:00+00:00,java,Undef Sec (OAS),2
2019-01-07 00:00:00+00:00,ruby,Both,0
2019-01-07 00:00:00+00:00,ruby,Only SecSchemes,0
2019-01-07 00:00:00+00:00,ruby,Only SecDef,0
2019-01-07 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-18 00:00:00+00:00,javascript,Both,0
2019-03-18 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-18 00:00:00+00:00,javascript,Only SecDef,0
2019-03-18 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-18 00:00:00+00:00,go,Both,0
2019-03-18 00:00:00+00:00,go,Only SecSchemes,0
2019-03-18 00:00:00+00:00,go,Only SecDef,65
2019-03-18 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-18 00:00:00+00:00,python,Both,0
2019-03-18 00:00:00+00:00,python,Only SecSchemes,0
2019-03-18 00:00:00+00:00,python,Only SecDef,0
2019-03-18 00:00:00+00:00,python,Undef Sec (OAS),0
2019-03-18 00:00:00+00:00,java,Both,0
2019-03-18 00:00:00+00:00,java,Only SecSchemes,0
2019-03-18 00:00:00+00:00,java,Only SecDef,0
2019-03-18 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-18 00:00:00+00:00,ruby,Both,0
2019-03-18 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-18 00:00:00+00:00,ruby,Only SecDef,0
2019-03-18 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-19 00:00:00+00:00,javascript,Both,0
2019-03-19 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-19 00:00:00+00:00,javascript,Only SecDef,0
2019-03-19 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-19 00:00:00+00:00,go,Both,0
2019-03-19 00:00:00+00:00,go,Only SecSchemes,0
2019-03-19 00:00:00+00:00,go,Only SecDef,65
2019-03-19 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-19 00:00:00+00:00,python,Both,0
2019-03-19 00:00:00+00:00,python,Only SecSchemes,0
2019-03-19 00:00:00+00:00,python,Only SecDef,0
2019-03-19 00:00:00+00:00,python,Undef Sec (OAS),0
2019-03-19 00:00:00+00:00,java,Both,0
2019-03-19 00:00:00+00:00,java,Only SecSchemes,0
2019-03-19 00:00:00+00:00,java,Only SecDef,0
2019-03-19 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-19 00:00:00+00:00,ruby,Both,0
2019-03-19 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-19 00:00:00+00:00,ruby,Only SecDef,0
2019-03-19 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-22 00:00:00+00:00,javascript,Both,0
2019-03-22 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-22 00:00:00+00:00,javascript,Only SecDef,0
2019-03-22 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-22 00:00:00+00:00,go,Both,0
2019-03-22 00:00:00+00:00,go,Only SecSchemes,0
2019-03-22 00:00:00+00:00,go,Only SecDef,0
2019-03-22 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-22 00:00:00+00:00,python,Both,0
2019-03-22 00:00:00+00:00,python,Only SecSchemes,0
2019-03-22 00:00:00+00:00,python,Only SecDef,0
2019-03-22 00:00:00+00:00,python,Undef Sec (OAS),23
2019-03-22 00:00:00+00:00,java,Both,0
2019-03-22 00:00:00+00:00,java,Only SecSchemes,0
2019-03-22 00:00:00+00:00,java,Only SecDef,0
2019-03-22 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-22 00:00:00+00:00,ruby,Both,0
2019-03-22 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-22 00:00:00+00:00,ruby,Only SecDef,0
2019-03-22 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-23 00:00:00+00:00,javascript,Both,0
2019-03-23 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-23 00:00:00+00:00,javascript,Only SecDef,0
2019-03-23 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-23 00:00:00+00:00,go,Both,0
2019-03-23 00:00:00+00:00,go,Only SecSchemes,0
2019-03-23 00:00:00+00:00,go,Only SecDef,0
2019-03-23 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-23 00:00:00+00:00,python,Both,0
2019-03-23 00:00:00+00:00,python,Only SecSchemes,0
2019-03-23 00:00:00+00:00,python,Only SecDef,0
2019-03-23 00:00:00+00:00,python,Undef Sec (OAS),46
2019-03-23 00:00:00+00:00,java,Both,0
2019-03-23 00:00:00+00:00,java,Only SecSchemes,0
2019-03-23 00:00:00+00:00,java,Only SecDef,0
2019-03-23 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-23 00:00:00+00:00,ruby,Both,0
2019-03-23 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-23 00:00:00+00:00,ruby,Only SecDef,0
2019-03-23 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-26 00:00:00+00:00,javascript,Both,0
2019-03-26 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-26 00:00:00+00:00,javascript,Only SecDef,0
2019-03-26 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-26 00:00:00+00:00,go,Both,0
2019-03-26 00:00:00+00:00,go,Only SecSchemes,0
2019-03-26 00:00:00+00:00,go,Only SecDef,260
2019-03-26 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-26 00:00:00+00:00,python,Both,0
2019-03-26 00:00:00+00:00,python,Only SecSchemes,0
2019-03-26 00:00:00+00:00,python,Only SecDef,0
2019-03-26 00:00:00+00:00,python,Undef Sec (OAS),23
2019-03-26 00:00:00+00:00,java,Both,0
2019-03-26 00:00:00+00:00,java,Only SecSchemes,0
2019-03-26 00:00:00+00:00,java,Only SecDef,0
2019-03-26 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-26 00:00:00+00:00,ruby,Both,0
2019-03-26 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-26 00:00:00+00:00,ruby,Only SecDef,0
2019-03-26 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-27 00:00:00+00:00,javascript,Both,0
2019-03-27 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-27 00:00:00+00:00,javascript,Only SecDef,0
2019-03-27 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-27 00:00:00+00:00,go,Both,0
2019-03-27 00:00:00+00:00,go,Only SecSchemes,0
2019-03-27 00:00:00+00:00,go,Only SecDef,0
2019-03-27 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-27 00:00:00+00:00,python,Both,0
2019-03-27 00:00:00+00:00,python,Only SecSchemes,0
2019-03-27 00:00:00+00:00,python,Only SecDef,0
2019-03-27 00:00:00+00:00,python,Undef Sec (OAS),23
2019-03-27 00:00:00+00:00,java,Both,0
2019-03-27 00:00:00+00:00,java,Only SecSchemes,0
2019-03-27 00:00:00+00:00,java,Only SecDef,0
2019-03-27 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-27 00:00:00+00:00,ruby,Both,0
2019-03-27 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-27 00:00:00+00:00,ruby,Only SecDef,0
2019-03-27 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-28 00:00:00+00:00,javascript,Both,0
2019-03-28 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-28 00:00:00+00:00,javascript,Only SecDef,0
2019-03-28 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-28 00:00:00+00:00,go,Both,0
2019-03-28 00:00:00+00:00,go,Only SecSchemes,0
2019-03-28 00:00:00+00:00,go,Only SecDef,260
2019-03-28 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-28 00:00:00+00:00,python,Both,0
2019-03-28 00:00:00+00:00,python,Only SecSchemes,0
2019-03-28 00:00:00+00:00,python,Only SecDef,0
2019-03-28 00:00:00+00:00,python,Undef Sec (OAS),0
2019-03-28 00:00:00+00:00,java,Both,0
2019-03-28 00:00:00+00:00,java,Only SecSchemes,0
2019-03-28 00:00:00+00:00,java,Only SecDef,0
2019-03-28 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-28 00:00:00+00:00,ruby,Both,0
2019-03-28 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-28 00:00:00+00:00,ruby,Only SecDef,0
2019-03-28 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-03-29 00:00:00+00:00,javascript,Both,0
2019-03-29 00:00:00+00:00,javascript,Only SecSchemes,0
2019-03-29 00:00:00+00:00,javascript,Only SecDef,0
2019-03-29 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-03-29 00:00:00+00:00,go,Both,0
2019-03-29 00:00:00+00:00,go,Only SecSchemes,0
2019-03-29 00:00:00+00:00,go,Only SecDef,168
2019-03-29 00:00:00+00:00,go,Undef Sec (OAS),0
2019-03-29 00:00:00+00:00,python,Both,0
2019-03-29 00:00:00+00:00,python,Only SecSchemes,0
2019-03-29 00:00:00+00:00,python,Only SecDef,0
2019-03-29 00:00:00+00:00,python,Undef Sec (OAS),0
2019-03-29 00:00:00+00:00,java,Both,0
2019-03-29 00:00:00+00:00,java,Only SecSchemes,0
2019-03-29 00:00:00+00:00,java,Only SecDef,0
2019-03-29 00:00:00+00:00,java,Undef Sec (OAS),0
2019-03-29 00:00:00+00:00,ruby,Both,0
2019-03-29 00:00:00+00:00,ruby,Only SecSchemes,0
2019-03-29 00:00:00+00:00,ruby,Only SecDef,0
2019-03-29 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-01 00:00:00+00:00,javascript,Both,0
2019-04-01 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-01 00:00:00+00:00,javascript,Only SecDef,0
2019-04-01 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-01 00:00:00+00:00,go,Both,0
2019-04-01 00:00:00+00:00,go,Only SecSchemes,0
2019-04-01 00:00:00+00:00,go,Only SecDef,42
2019-04-01 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-01 00:00:00+00:00,python,Both,0
2019-04-01 00:00:00+00:00,python,Only SecSchemes,284
2019-04-01 00:00:00+00:00,python,Only SecDef,0
2019-04-01 00:00:00+00:00,python,Undef Sec (OAS),0
2019-04-01 00:00:00+00:00,java,Both,0
2019-04-01 00:00:00+00:00,java,Only SecSchemes,0
2019-04-01 00:00:00+00:00,java,Only SecDef,0
2019-04-01 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-01 00:00:00+00:00,ruby,Both,0
2019-04-01 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-01 00:00:00+00:00,ruby,Only SecDef,0
2019-04-01 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-02 00:00:00+00:00,javascript,Both,0
2019-04-02 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-02 00:00:00+00:00,javascript,Only SecDef,0
2019-04-02 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-02 00:00:00+00:00,go,Both,0
2019-04-02 00:00:00+00:00,go,Only SecSchemes,0
2019-04-02 00:00:00+00:00,go,Only SecDef,42
2019-04-02 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-02 00:00:00+00:00,python,Both,0
2019-04-02 00:00:00+00:00,python,Only SecSchemes,276
2019-04-02 00:00:00+00:00,python,Only SecDef,0
2019-04-02 00:00:00+00:00,python,Undef Sec (OAS),0
2019-04-02 00:00:00+00:00,java,Both,0
2019-04-02 00:00:00+00:00,java,Only SecSchemes,0
2019-04-02 00:00:00+00:00,java,Only SecDef,0
2019-04-02 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-02 00:00:00+00:00,ruby,Both,0
2019-04-02 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-02 00:00:00+00:00,ruby,Only SecDef,0
2019-04-02 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-03 00:00:00+00:00,javascript,Both,0
2019-04-03 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-03 00:00:00+00:00,javascript,Only SecDef,0
2019-04-03 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-03 00:00:00+00:00,go,Both,0
2019-04-03 00:00:00+00:00,go,Only SecSchemes,0
2019-04-03 00:00:00+00:00,go,Only SecDef,226
2019-04-03 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-03 00:00:00+00:00,python,Both,0
2019-04-03 00:00:00+00:00,python,Only SecSchemes,0
2019-04-03 00:00:00+00:00,python,Only SecDef,0
2019-04-03 00:00:00+00:00,python,Undef Sec (OAS),46
2019-04-03 00:00:00+00:00,java,Both,0
2019-04-03 00:00:00+00:00,java,Only SecSchemes,0
2019-04-03 00:00:00+00:00,java,Only SecDef,0
2019-04-03 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-03 00:00:00+00:00,ruby,Both,0
2019-04-03 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-03 00:00:00+00:00,ruby,Only SecDef,0
2019-04-03 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-06 00:00:00+00:00,javascript,Both,0
2019-04-06 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-06 00:00:00+00:00,javascript,Only SecDef,0
2019-04-06 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-06 00:00:00+00:00,go,Both,0
2019-04-06 00:00:00+00:00,go,Only SecSchemes,0
2019-04-06 00:00:00+00:00,go,Only SecDef,0
2019-04-06 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-06 00:00:00+00:00,python,Both,0
2019-04-06 00:00:00+00:00,python,Only SecSchemes,0
2019-04-06 00:00:00+00:00,python,Only SecDef,0
2019-04-06 00:00:00+00:00,python,Undef Sec (OAS),23
2019-04-06 00:00:00+00:00,java,Both,0
2019-04-06 00:00:00+00:00,java,Only SecSchemes,0
2019-04-06 00:00:00+00:00,java,Only SecDef,0
2019-04-06 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-06 00:00:00+00:00,ruby,Both,0
2019-04-06 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-06 00:00:00+00:00,ruby,Only SecDef,0
2019-04-06 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-07 00:00:00+00:00,javascript,Both,0
2019-04-07 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-07 00:00:00+00:00,javascript,Only SecDef,0
2019-04-07 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-07 00:00:00+00:00,go,Both,0
2019-04-07 00:00:00+00:00,go,Only SecSchemes,0
2019-04-07 00:00:00+00:00,go,Only SecDef,0
2019-04-07 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-07 00:00:00+00:00,python,Both,0
2019-04-07 00:00:00+00:00,python,Only SecSchemes,0
2019-04-07 00:00:00+00:00,python,Only SecDef,0
2019-04-07 00:00:00+00:00,python,Undef Sec (OAS),71
2019-04-07 00:00:00+00:00,java,Both,0
2019-04-07 00:00:00+00:00,java,Only SecSchemes,0
2019-04-07 00:00:00+00:00,java,Only SecDef,0
2019-04-07 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-07 00:00:00+00:00,ruby,Both,0
2019-04-07 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-07 00:00:00+00:00,ruby,Only SecDef,0
2019-04-07 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-09 00:00:00+00:00,javascript,Both,0
2019-04-09 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-09 00:00:00+00:00,javascript,Only SecDef,0
2019-04-09 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-09 00:00:00+00:00,go,Both,0
2019-04-09 00:00:00+00:00,go,Only SecSchemes,0
2019-04-09 00:00:00+00:00,go,Only SecDef,0
2019-04-09 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-09 00:00:00+00:00,python,Both,0
2019-04-09 00:00:00+00:00,python,Only SecSchemes,69
2019-04-09 00:00:00+00:00,python,Only SecDef,0
2019-04-09 00:00:00+00:00,python,Undef Sec (OAS),48
2019-04-09 00:00:00+00:00,java,Both,0
2019-04-09 00:00:00+00:00,java,Only SecSchemes,0
2019-04-09 00:00:00+00:00,java,Only SecDef,0
2019-04-09 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-09 00:00:00+00:00,ruby,Both,0
2019-04-09 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-09 00:00:00+00:00,ruby,Only SecDef,0
2019-04-09 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-10 00:00:00+00:00,javascript,Both,0
2019-04-10 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-10 00:00:00+00:00,javascript,Only SecDef,0
2019-04-10 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-10 00:00:00+00:00,go,Both,0
2019-04-10 00:00:00+00:00,go,Only SecSchemes,0
2019-04-10 00:00:00+00:00,go,Only SecDef,0
2019-04-10 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-10 00:00:00+00:00,python,Both,0
2019-04-10 00:00:00+00:00,python,Only SecSchemes,69
2019-04-10 00:00:00+00:00,python,Only SecDef,0
2019-04-10 00:00:00+00:00,python,Undef Sec (OAS),96
2019-04-10 00:00:00+00:00,java,Both,0
2019-04-10 00:00:00+00:00,java,Only SecSchemes,0
2019-04-10 00:00:00+00:00,java,Only SecDef,0
2019-04-10 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-10 00:00:00+00:00,ruby,Both,0
2019-04-10 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-10 00:00:00+00:00,ruby,Only SecDef,0
2019-04-10 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-11 00:00:00+00:00,javascript,Both,0
2019-04-11 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-11 00:00:00+00:00,javascript,Only SecDef,0
2019-04-11 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-11 00:00:00+00:00,go,Both,0
2019-04-11 00:00:00+00:00,go,Only SecSchemes,0
2019-04-11 00:00:00+00:00,go,Only SecDef,0
2019-04-11 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-11 00:00:00+00:00,python,Both,0
2019-04-11 00:00:00+00:00,python,Only SecSchemes,1380
2019-04-11 00:00:00+00:00,python,Only SecDef,0
2019-04-11 00:00:00+00:00,python,Undef Sec (OAS),384
2019-04-11 00:00:00+00:00,java,Both,0
2019-04-11 00:00:00+00:00,java,Only SecSchemes,0
2019-04-11 00:00:00+00:00,java,Only SecDef,0
2019-04-11 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-11 00:00:00+00:00,ruby,Both,0
2019-04-11 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-11 00:00:00+00:00,ruby,Only SecDef,0
2019-04-11 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-12 00:00:00+00:00,javascript,Both,0
2019-04-12 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-12 00:00:00+00:00,javascript,Only SecDef,0
2019-04-12 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-12 00:00:00+00:00,go,Both,0
2019-04-12 00:00:00+00:00,go,Only SecSchemes,0
2019-04-12 00:00:00+00:00,go,Only SecDef,168
2019-04-12 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-12 00:00:00+00:00,python,Both,0
2019-04-12 00:00:00+00:00,python,Only SecSchemes,0
2019-04-12 00:00:00+00:00,python,Only SecDef,0
2019-04-12 00:00:00+00:00,python,Undef Sec (OAS),96
2019-04-12 00:00:00+00:00,java,Both,0
2019-04-12 00:00:00+00:00,java,Only SecSchemes,0
2019-04-12 00:00:00+00:00,java,Only SecDef,0
2019-04-12 00:00:00+00:00,java,Undef Sec (OAS),0
2019-04-12 00:00:00+00:00,ruby,Both,0
2019-04-12 00:00:00+00:00,ruby,Only SecSchemes,0
2019-04-12 00:00:00+00:00,ruby,Only SecDef,0
2019-04-12 00:00:00+00:00,ruby,Undef Sec (OAS),0
2019-04-13 00:00:00+00:00,javascript,Both,0
2019-04-13 00:00:00+00:00,javascript,Only SecSchemes,0
2019-04-13 00:00:00+00:00,javascript,Only SecDef,0
2019-04-13 00:00:00+00:00,javascript,Undef Sec (OAS),0
2019-04-13 00:00:00+00:00,go,Both,0
2019-04-13 00:00:00+00:00,go,Only SecSchemes,0
2019-04-13 00:00:00+00:00,go,Only SecDef,0
2019-04-13 00:00:00+00:00,go,Undef Sec (OAS),0
2019-04-13 00:00:00+00:00,python,Both,0
2019-04-13 00:00:00+00:00,python,Only SecSchemes,69
2019-04-13 00:00:00+00:00,python,Only SecDef,0
2019-04-13 00:00:00+00:00,python,Undef Sec (OAS),96
2019-04-13 00:00:00+00:00,java,Both,0
2019-04-13 00:00:00+00:00,java,Only SecSchemes,0
2019-04-13 00:00:00+00:00,java,Only SecDef,0
2019-04-13 00:00:00+00:00,java,Undef Sec (OAS),0
